Lon;Lat
-4.126171;50.353059
-3.317142;48.837738
-4.336734;48.6879214
-3.372896;47.709227
-8.413181;43.369345
-8.556067;43.311918
-9.003623;43.224986
-9.178434;43.127681
-8.849472;41.689009
-8.798382;41.572166
-9.392254;39.370077
-9.419221;38.987051
-10.205192;38.516565
-9.221665;38.414434
-11.166679;36.66665
-5.606436;36.006146
-8.508788;33.272508
-9.775114;31.510819
-24.781278;37.270239
